n,d,coord1,coord2,sim,theta_star_coord1,theta_star_coord2,covered
1000,2,-0.13,0.013,6,0,0,1
1000,2,-0.13,0.014,6,0,0,1
1000,2,-0.13,0.015,6,0,0,1
1000,2,-0.13,0.016,6,0,0,1
1000,2,-0.13,0.017,6,0,0,1
1000,2,-0.13,0.018,6,0,0,1
1000,2,-0.129,-0.044,6,0,0,1
1000,2,-0.129,-0.043,6,0,0,1
1000,2,-0.129,-0.042,6,0,0,1
1000,2,-0.129,-0.041,6,0,0,1
1000,2,-0.129,-0.04,6,0,0,1
1000,2,-0.129,-0.039,6,0,0,1
1000,2,-0.129,-0.038,6,0,0,1
1000,2,-0.129,-0.037,6,0,0,1
1000,2,-0.129,-0.036,6,0,0,1
1000,2,-0.129,-0.035,6,0,0,1
1000,2,-0.129,-0.034,6,0,0,1
1000,2,-0.129,-0.033,6,0,0,1
1000,2,-0.129,-0.032,6,0,0,1
1000,2,-0.129,-0.031,6,0,0,1
1000,2,-0.129,-0.03,6,0,0,1
1000,2,-0.129,-0.029,6,0,0,1
1000,2,-0.129,-0.028,6,0,0,1
1000,2,-0.129,-0.027,6,0,0,1
1000,2,-0.129,-0.026,6,0,0,1
1000,2,-0.129,-0.025,6,0,0,1
1000,2,-0.129,-0.024,6,0,0,1
1000,2,-0.129,-0.023,6,0,0,1
1000,2,-0.129,-0.022,6,0,0,1
1000,2,-0.129,-0.021,6,0,0,1
1000,2,-0.129,-0.02,6,0,0,1
1000,2,-0.129,-0.019,6,0,0,1
1000,2,-0.129,-0.018,6,0,0,1
1000,2,-0.129,-0.017,6,0,0,1
1000,2,-0.129,-0.016,6,0,0,1
1000,2,-0.129,-0.015,6,0,0,1
1000,2,-0.129,-0.014,6,0,0,1
1000,2,-0.129,-0.013,6,0,0,1
1000,2,-0.129,-0.012,6,0,0,1
1000,2,-0.129,-0.011,6,0,0,1
1000,2,-0.129,-0.01,6,0,0,1
1000,2,-0.129,-0.00900000000000001,6,0,0,1
1000,2,-0.129,-0.00800000000000001,6,0,0,1
1000,2,-0.129,-0.00700000000000001,6,0,0,1
1000,2,-0.129,-0.00600000000000001,6,0,0,1
1000,2,-0.129,-0.005,6,0,0,1
1000,2,-0.129,-0.004,6,0,0,1
1000,2,-0.129,-0.003,6,0,0,1
1000,2,-0.129,-0.002,6,0,0,1
1000,2,-0.129,-0.001,6,0,0,1
1000,2,-0.129,0,6,0,0,1
1000,2,-0.129,0.001,6,0,0,1
1000,2,-0.129,0.002,6,0,0,1
1000,2,-0.129,0.003,6,0,0,1
1000,2,-0.129,0.004,6,0,0,1
1000,2,-0.129,0.005,6,0,0,1
1000,2,-0.129,0.00600000000000001,6,0,0,1
1000,2,-0.129,0.00700000000000001,6,0,0,1
1000,2,-0.129,0.00800000000000001,6,0,0,1
1000,2,-0.129,0.00900000000000001,6,0,0,1
1000,2,-0.129,0.01,6,0,0,1
1000,2,-0.129,0.011,6,0,0,1
1000,2,-0.129,0.012,6,0,0,1
1000,2,-0.129,0.013,6,0,0,1
1000,2,-0.129,0.014,6,0,0,1
1000,2,-0.129,0.015,6,0,0,1
1000,2,-0.129,0.016,6,0,0,1
1000,2,-0.129,0.017,6,0,0,1
1000,2,-0.129,0.018,6,0,0,1
1000,2,-0.129,0.019,6,0,0,1
1000,2,-0.129,0.02,6,0,0,1
1000,2,-0.128,-0.046,6,0,0,1
1000,2,-0.128,-0.045,6,0,0,1
1000,2,-0.128,-0.044,6,0,0,1
1000,2,-0.128,-0.043,6,0,0,1
1000,2,-0.128,-0.042,6,0,0,1
1000,2,-0.128,-0.041,6,0,0,1
1000,2,-0.128,-0.04,6,0,0,1
1000,2,-0.128,-0.039,6,0,0,1
1000,2,-0.128,-0.038,6,0,0,1
1000,2,-0.128,-0.037,6,0,0,1
1000,2,-0.128,-0.036,6,0,0,1
1000,2,-0.128,-0.035,6,0,0,1
1000,2,-0.128,-0.034,6,0,0,1
1000,2,-0.128,-0.033,6,0,0,1
1000,2,-0.128,-0.032,6,0,0,1
1000,2,-0.128,-0.031,6,0,0,1
1000,2,-0.128,-0.03,6,0,0,1
1000,2,-0.128,-0.029,6,0,0,1
1000,2,-0.128,-0.028,6,0,0,1
1000,2,-0.128,-0.027,6,0,0,1
1000,2,-0.128,-0.026,6,0,0,1
1000,2,-0.128,-0.025,6,0,0,1
1000,2,-0.128,-0.024,6,0,0,1
1000,2,-0.128,-0.023,6,0,0,1
1000,2,-0.128,-0.022,6,0,0,1
1000,2,-0.128,-0.021,6,0,0,1
1000,2,-0.128,-0.02,6,0,0,1
1000,2,-0.128,-0.019,6,0,0,1
1000,2,-0.128,-0.018,6,0,0,1
1000,2,-0.128,-0.017,6,0,0,1
1000,2,-0.128,-0.016,6,0,0,1
1000,2,-0.128,-0.015,6,0,0,1
1000,2,-0.128,-0.014,6,0,0,1
1000,2,-0.128,-0.013,6,0,0,1
1000,2,-0.128,-0.012,6,0,0,1
1000,2,-0.128,-0.011,6,0,0,1
1000,2,-0.128,-0.01,6,0,0,1
1000,2,-0.128,-0.00900000000000001,6,0,0,1
1000,2,-0.128,-0.00800000000000001,6,0,0,1
1000,2,-0.128,-0.00700000000000001,6,0,0,1
1000,2,-0.128,-0.00600000000000001,6,0,0,1
1000,2,-0.128,-0.005,6,0,0,1
1000,2,-0.128,-0.004,6,0,0,1
1000,2,-0.128,-0.003,6,0,0,1
1000,2,-0.128,-0.002,6,0,0,1
1000,2,-0.128,-0.001,6,0,0,1
1000,2,-0.128,0,6,0,0,1
1000,2,-0.128,0.001,6,0,0,1
1000,2,-0.128,0.002,6,0,0,1
1000,2,-0.128,0.003,6,0,0,1
1000,2,-0.128,0.004,6,0,0,1
1000,2,-0.128,0.005,6,0,0,1
1000,2,-0.128,0.00600000000000001,6,0,0,1
1000,2,-0.128,0.00700000000000001,6,0,0,1
1000,2,-0.128,0.00800000000000001,6,0,0,1
1000,2,-0.128,0.00900000000000001,6,0,0,1
1000,2,-0.128,0.01,6,0,0,1
1000,2,-0.128,0.011,6,0,0,1
1000,2,-0.128,0.012,6,0,0,1
1000,2,-0.128,0.013,6,0,0,1
1000,2,-0.128,0.014,6,0,0,1
1000,2,-0.128,0.015,6,0,0,1
1000,2,-0.128,0.016,6,0,0,1
1000,2,-0.128,0.017,6,0,0,1
1000,2,-0.128,0.018,6,0,0,1
1000,2,-0.128,0.019,6,0,0,1
1000,2,-0.128,0.02,6,0,0,1
1000,2,-0.128,0.021,6,0,0,1
1000,2,-0.128,0.022,6,0,0,1
1000,2,-0.127,-0.047,6,0,0,1
1000,2,-0.127,-0.046,6,0,0,1
1000,2,-0.127,-0.045,6,0,0,1
1000,2,-0.127,-0.044,6,0,0,1
1000,2,-0.127,-0.043,6,0,0,1
1000,2,-0.127,-0.042,6,0,0,1
1000,2,-0.127,-0.041,6,0,0,1
1000,2,-0.127,-0.04,6,0,0,1
1000,2,-0.127,-0.039,6,0,0,1
1000,2,-0.127,-0.038,6,0,0,1
1000,2,-0.127,-0.037,6,0,0,1
1000,2,-0.127,-0.036,6,0,0,1
1000,2,-0.127,-0.035,6,0,0,1
1000,2,-0.127,-0.034,6,0,0,1
1000,2,-0.127,-0.033,6,0,0,1
1000,2,-0.127,-0.032,6,0,0,1
1000,2,-0.127,-0.031,6,0,0,1
1000,2,-0.127,-0.03,6,0,0,1
1000,2,-0.127,-0.029,6,0,0,1
1000,2,-0.127,-0.028,6,0,0,1
1000,2,-0.127,-0.027,6,0,0,1
1000,2,-0.127,-0.026,6,0,0,1
1000,2,-0.127,-0.025,6,0,0,1
1000,2,-0.127,-0.024,6,0,0,1
1000,2,-0.127,-0.023,6,0,0,1
1000,2,-0.127,-0.022,6,0,0,1
1000,2,-0.127,-0.021,6,0,0,1
1000,2,-0.127,-0.02,6,0,0,1
1000,2,-0.127,-0.019,6,0,0,1
1000,2,-0.127,-0.018,6,0,0,1
1000,2,-0.127,-0.017,6,0,0,1
1000,2,-0.127,-0.016,6,0,0,1
1000,2,-0.127,-0.015,6,0,0,1
1000,2,-0.127,-0.014,6,0,0,1
1000,2,-0.127,-0.013,6,0,0,1
1000,2,-0.127,-0.012,6,0,0,1
1000,2,-0.127,-0.011,6,0,0,1
1000,2,-0.127,-0.01,6,0,0,1
1000,2,-0.127,-0.00900000000000001,6,0,0,1
1000,2,-0.127,-0.00800000000000001,6,0,0,1
1000,2,-0.127,-0.00700000000000001,6,0,0,1
1000,2,-0.127,-0.00600000000000001,6,0,0,1
1000,2,-0.127,-0.005,6,0,0,1
1000,2,-0.127,-0.004,6,0,0,1
1000,2,-0.127,-0.003,6,0,0,1
1000,2,-0.127,-0.002,6,0,0,1
1000,2,-0.127,-0.001,6,0,0,1
1000,2,-0.127,0,6,0,0,1
1000,2,-0.127,0.001,6,0,0,1
1000,2,-0.127,0.002,6,0,0,1
1000,2,-0.127,0.003,6,0,0,1
1000,2,-0.127,0.004,6,0,0,1
1000,2,-0.127,0.005,6,0,0,1
1000,2,-0.127,0.00600000000000001,6,0,0,1
1000,2,-0.127,0.00700000000000001,6,0,0,1
1000,2,-0.127,0.00800000000000001,6,0,0,1
1000,2,-0.127,0.00900000000000001,6,0,0,1
1000,2,-0.127,0.01,6,0,0,1
1000,2,-0.127,0.011,6,0,0,1
1000,2,-0.127,0.012,6,0,0,1
1000,2,-0.127,0.013,6,0,0,1
1000,2,-0.127,0.014,6,0,0,1
1000,2,-0.127,0.015,6,0,0,1
1000,2,-0.127,0.016,6,0,0,1
1000,2,-0.127,0.017,6,0,0,1
1000,2,-0.127,0.018,6,0,0,1
1000,2,-0.127,0.019,6,0,0,1
1000,2,-0.127,0.02,6,0,0,1
1000,2,-0.127,0.021,6,0,0,1
1000,2,-0.127,0.022,6,0,0,1
1000,2,-0.127,0.023,6,0,0,1
1000,2,-0.127,0.024,6,0,0,1
1000,2,-0.126,-0.049,6,0,0,1
1000,2,-0.126,-0.048,6,0,0,1
1000,2,-0.126,-0.047,6,0,0,1
1000,2,-0.126,-0.046,6,0,0,1
1000,2,-0.126,-0.045,6,0,0,1
1000,2,-0.126,-0.044,6,0,0,1
1000,2,-0.126,-0.043,6,0,0,1
1000,2,-0.126,-0.042,6,0,0,1
1000,2,-0.126,-0.041,6,0,0,1
1000,2,-0.126,-0.04,6,0,0,1
1000,2,-0.126,-0.039,6,0,0,1
1000,2,-0.126,-0.038,6,0,0,1
1000,2,-0.126,-0.037,6,0,0,1
1000,2,-0.126,-0.036,6,0,0,1
1000,2,-0.126,-0.035,6,0,0,1
1000,2,-0.126,-0.034,6,0,0,1
1000,2,-0.126,-0.033,6,0,0,1
1000,2,-0.126,-0.032,6,0,0,1
1000,2,-0.126,-0.031,6,0,0,1
1000,2,-0.126,-0.03,6,0,0,1
1000,2,-0.126,-0.029,6,0,0,1
1000,2,-0.126,-0.028,6,0,0,1
1000,2,-0.126,-0.027,6,0,0,1
1000,2,-0.126,-0.026,6,0,0,1
1000,2,-0.126,-0.025,6,0,0,1
1000,2,-0.126,-0.024,6,0,0,1
1000,2,-0.126,-0.023,6,0,0,1
1000,2,-0.126,-0.022,6,0,0,1
1000,2,-0.126,-0.021,6,0,0,1
1000,2,-0.126,-0.02,6,0,0,1
1000,2,-0.126,-0.019,6,0,0,1
1000,2,-0.126,-0.018,6,0,0,1
1000,2,-0.126,-0.017,6,0,0,1
1000,2,-0.126,-0.016,6,0,0,1
1000,2,-0.126,-0.015,6,0,0,1
1000,2,-0.126,-0.014,6,0,0,1
1000,2,-0.126,-0.013,6,0,0,1
1000,2,-0.126,-0.012,6,0,0,1
1000,2,-0.126,-0.011,6,0,0,1
1000,2,-0.126,-0.01,6,0,0,1
1000,2,-0.126,-0.00900000000000001,6,0,0,1
1000,2,-0.126,-0.00800000000000001,6,0,0,1
1000,2,-0.126,-0.00700000000000001,6,0,0,1
1000,2,-0.126,-0.00600000000000001,6,0,0,1
1000,2,-0.126,-0.005,6,0,0,1
1000,2,-0.126,-0.004,6,0,0,1
1000,2,-0.126,-0.003,6,0,0,1
1000,2,-0.126,-0.002,6,0,0,1
1000,2,-0.126,-0.001,6,0,0,1
1000,2,-0.126,0,6,0,0,1
1000,2,-0.126,0.001,6,0,0,1
1000,2,-0.126,0.002,6,0,0,1
1000,2,-0.126,0.003,6,0,0,1
1000,2,-0.126,0.004,6,0,0,1
1000,2,-0.126,0.005,6,0,0,1
1000,2,-0.126,0.00600000000000001,6,0,0,1
1000,2,-0.126,0.00700000000000001,6,0,0,1
1000,2,-0.126,0.00800000000000001,6,0,0,1
1000,2,-0.126,0.00900000000000001,6,0,0,1
1000,2,-0.126,0.01,6,0,0,1
1000,2,-0.126,0.011,6,0,0,1
1000,2,-0.126,0.012,6,0,0,1
1000,2,-0.126,0.013,6,0,0,1
1000,2,-0.126,0.014,6,0,0,1
1000,2,-0.126,0.015,6,0,0,1
1000,2,-0.126,0.016,6,0,0,1
1000,2,-0.126,0.017,6,0,0,1
1000,2,-0.126,0.018,6,0,0,1
1000,2,-0.126,0.019,6,0,0,1
1000,2,-0.126,0.02,6,0,0,1
1000,2,-0.126,0.021,6,0,0,1
1000,2,-0.126,0.022,6,0,0,1
1000,2,-0.126,0.023,6,0,0,1
1000,2,-0.126,0.024,6,0,0,1
1000,2,-0.126,0.025,6,0,0,1
1000,2,-0.125,-0.05,6,0,0,1
1000,2,-0.125,-0.049,6,0,0,1
1000,2,-0.125,-0.048,6,0,0,1
1000,2,-0.125,-0.047,6,0,0,1
1000,2,-0.125,-0.046,6,0,0,1
1000,2,-0.125,-0.045,6,0,0,1
1000,2,-0.125,-0.044,6,0,0,1
1000,2,-0.125,-0.043,6,0,0,1
1000,2,-0.125,-0.042,6,0,0,1
1000,2,-0.125,-0.041,6,0,0,1
1000,2,-0.125,-0.04,6,0,0,1
1000,2,-0.125,-0.039,6,0,0,1
1000,2,-0.125,-0.038,6,0,0,1
1000,2,-0.125,-0.037,6,0,0,1
1000,2,-0.125,-0.036,6,0,0,1
1000,2,-0.125,-0.035,6,0,0,1
1000,2,-0.125,-0.034,6,0,0,1
1000,2,-0.125,-0.033,6,0,0,1
1000,2,-0.125,-0.032,6,0,0,1
1000,2,-0.125,-0.031,6,0,0,1
1000,2,-0.125,-0.03,6,0,0,1
1000,2,-0.125,-0.029,6,0,0,1
1000,2,-0.125,-0.028,6,0,0,1
1000,2,-0.125,-0.027,6,0,0,1
1000,2,-0.125,-0.026,6,0,0,1
1000,2,-0.125,-0.025,6,0,0,1
1000,2,-0.125,-0.024,6,0,0,1
1000,2,-0.125,-0.023,6,0,0,1
1000,2,-0.125,-0.022,6,0,0,1
1000,2,-0.125,-0.021,6,0,0,1
1000,2,-0.125,-0.02,6,0,0,1
1000,2,-0.125,-0.019,6,0,0,1
1000,2,-0.125,-0.018,6,0,0,1
1000,2,-0.125,-0.017,6,0,0,1
1000,2,-0.125,-0.016,6,0,0,1
1000,2,-0.125,-0.015,6,0,0,1
1000,2,-0.125,-0.014,6,0,0,1
1000,2,-0.125,-0.013,6,0,0,1
1000,2,-0.125,-0.012,6,0,0,1
1000,2,-0.125,-0.011,6,0,0,1
1000,2,-0.125,-0.01,6,0,0,1
1000,2,-0.125,-0.00900000000000001,6,0,0,1
1000,2,-0.125,-0.00800000000000001,6,0,0,1
1000,2,-0.125,-0.00700000000000001,6,0,0,1
1000,2,-0.125,-0.00600000000000001,6,0,0,1
1000,2,-0.125,-0.005,6,0,0,1
1000,2,-0.125,-0.004,6,0,0,1
1000,2,-0.125,-0.003,6,0,0,1
1000,2,-0.125,-0.002,6,0,0,1
1000,2,-0.125,-0.001,6,0,0,1
1000,2,-0.125,0,6,0,0,1
1000,2,-0.125,0.001,6,0,0,1
1000,2,-0.125,0.002,6,0,0,1
1000,2,-0.125,0.003,6,0,0,1
1000,2,-0.125,0.004,6,0,0,1
1000,2,-0.125,0.005,6,0,0,1
1000,2,-0.125,0.00600000000000001,6,0,0,1
1000,2,-0.125,0.00700000000000001,6,0,0,1
1000,2,-0.125,0.00800000000000001,6,0,0,1
1000,2,-0.125,0.00900000000000001,6,0,0,1
1000,2,-0.125,0.01,6,0,0,1
1000,2,-0.125,0.011,6,0,0,1
1000,2,-0.125,0.012,6,0,0,1
1000,2,-0.125,0.013,6,0,0,1
1000,2,-0.125,0.014,6,0,0,1
1000,2,-0.125,0.015,6,0,0,1
1000,2,-0.125,0.016,6,0,0,1
1000,2,-0.125,0.017,6,0,0,1
1000,2,-0.125,0.018,6,0,0,1
1000,2,-0.125,0.019,6,0,0,1
1000,2,-0.125,0.02,6,0,0,1
1000,2,-0.125,0.021,6,0,0,1
1000,2,-0.125,0.022,6,0,0,1
1000,2,-0.125,0.023,6,0,0,1
1000,2,-0.125,0.024,6,0,0,1
1000,2,-0.125,0.025,6,0,0,1
1000,2,-0.125,0.026,6,0,0,1
1000,2,-0.125,0.027,6,0,0,1
1000,2,-0.124,-0.052,6,0,0,1
1000,2,-0.124,-0.051,6,0,0,1
1000,2,-0.124,-0.05,6,0,0,1
1000,2,-0.124,-0.049,6,0,0,1
1000,2,-0.124,-0.048,6,0,0,1
1000,2,-0.124,-0.047,6,0,0,1
1000,2,-0.124,-0.046,6,0,0,1
1000,2,-0.124,-0.045,6,0,0,1
1000,2,-0.124,-0.044,6,0,0,1
1000,2,-0.124,-0.043,6,0,0,1
1000,2,-0.124,-0.042,6,0,0,1
1000,2,-0.124,-0.041,6,0,0,1
1000,2,-0.124,-0.04,6,0,0,1
1000,2,-0.124,-0.039,6,0,0,1
1000,2,-0.124,-0.038,6,0,0,1
1000,2,-0.124,-0.037,6,0,0,1
1000,2,-0.124,-0.036,6,0,0,1
1000,2,-0.124,-0.035,6,0,0,1
1000,2,-0.124,-0.034,6,0,0,1
1000,2,-0.124,-0.033,6,0,0,1
1000,2,-0.124,-0.032,6,0,0,1
1000,2,-0.124,-0.031,6,0,0,1
1000,2,-0.124,-0.03,6,0,0,1
1000,2,-0.124,-0.029,6,0,0,1
1000,2,-0.124,-0.028,6,0,0,1
1000,2,-0.124,-0.027,6,0,0,1
1000,2,-0.124,-0.026,6,0,0,1
1000,2,-0.124,-0.025,6,0,0,1
1000,2,-0.124,-0.024,6,0,0,1
1000,2,-0.124,-0.023,6,0,0,1
1000,2,-0.124,-0.022,6,0,0,1
1000,2,-0.124,-0.021,6,0,0,1
1000,2,-0.124,-0.02,6,0,0,1
1000,2,-0.124,-0.019,6,0,0,1
1000,2,-0.124,-0.018,6,0,0,1
1000,2,-0.124,-0.017,6,0,0,1
1000,2,-0.124,-0.016,6,0,0,1
1000,2,-0.124,-0.015,6,0,0,1
1000,2,-0.124,-0.014,6,0,0,1
1000,2,-0.124,-0.013,6,0,0,1
1000,2,-0.124,-0.012,6,0,0,1
1000,2,-0.124,-0.011,6,0,0,1
1000,2,-0.124,-0.01,6,0,0,1
1000,2,-0.124,-0.00900000000000001,6,0,0,1
1000,2,-0.124,-0.00800000000000001,6,0,0,1
1000,2,-0.124,-0.00700000000000001,6,0,0,1
1000,2,-0.124,-0.00600000000000001,6,0,0,1
1000,2,-0.124,-0.005,6,0,0,1
1000,2,-0.124,-0.004,6,0,0,1
1000,2,-0.124,-0.003,6,0,0,1
1000,2,-0.124,-0.002,6,0,0,1
1000,2,-0.124,-0.001,6,0,0,1
1000,2,-0.124,0,6,0,0,1
1000,2,-0.124,0.001,6,0,0,1
1000,2,-0.124,0.002,6,0,0,1
1000,2,-0.124,0.003,6,0,0,1
1000,2,-0.124,0.004,6,0,0,1
1000,2,-0.124,0.005,6,0,0,1
1000,2,-0.124,0.00600000000000001,6,0,0,1
1000,2,-0.124,0.00700000000000001,6,0,0,1
1000,2,-0.124,0.00800000000000001,6,0,0,1
1000,2,-0.124,0.00900000000000001,6,0,0,1
1000,2,-0.124,0.01,6,0,0,1
1000,2,-0.124,0.011,6,0,0,1
1000,2,-0.124,0.012,6,0,0,1
1000,2,-0.124,0.013,6,0,0,1
1000,2,-0.124,0.014,6,0,0,1
1000,2,-0.124,0.015,6,0,0,1
1000,2,-0.124,0.016,6,0,0,1
1000,2,-0.124,0.017,6,0,0,1
1000,2,-0.124,0.018,6,0,0,1
1000,2,-0.124,0.019,6,0,0,1
1000,2,-0.124,0.02,6,0,0,1
1000,2,-0.124,0.021,6,0,0,1
1000,2,-0.124,0.022,6,0,0,1
1000,2,-0.124,0.023,6,0,0,1
1000,2,-0.124,0.024,6,0,0,1
1000,2,-0.124,0.025,6,0,0,1
1000,2,-0.124,0.026,6,0,0,1
1000,2,-0.124,0.027,6,0,0,1
1000,2,-0.124,0.028,6,0,0,1
1000,2,-0.123,-0.053,6,0,0,1
1000,2,-0.123,-0.052,6,0,0,1
1000,2,-0.123,-0.051,6,0,0,1
1000,2,-0.123,-0.05,6,0,0,1
1000,2,-0.123,-0.049,6,0,0,1
1000,2,-0.123,-0.048,6,0,0,1
1000,2,-0.123,-0.047,6,0,0,1
1000,2,-0.123,-0.046,6,0,0,1
1000,2,-0.123,-0.045,6,0,0,1
1000,2,-0.123,-0.044,6,0,0,1
1000,2,-0.123,-0.043,6,0,0,1
1000,2,-0.123,-0.042,6,0,0,1
1000,2,-0.123,-0.041,6,0,0,1
1000,2,-0.123,-0.04,6,0,0,1
1000,2,-0.123,-0.039,6,0,0,1
1000,2,-0.123,-0.038,6,0,0,1
1000,2,-0.123,-0.037,6,0,0,1
1000,2,-0.123,-0.036,6,0,0,1
1000,2,-0.123,-0.035,6,0,0,1
1000,2,-0.123,-0.034,6,0,0,1
1000,2,-0.123,-0.033,6,0,0,1
1000,2,-0.123,-0.032,6,0,0,1
1000,2,-0.123,-0.031,6,0,0,1
1000,2,-0.123,-0.03,6,0,0,1
1000,2,-0.123,-0.029,6,0,0,1
1000,2,-0.123,-0.028,6,0,0,1
1000,2,-0.123,-0.027,6,0,0,1
1000,2,-0.123,-0.026,6,0,0,1
1000,2,-0.123,-0.025,6,0,0,1
1000,2,-0.123,-0.024,6,0,0,1
1000,2,-0.123,-0.023,6,0,0,1
1000,2,-0.123,-0.022,6,0,0,1
1000,2,-0.123,-0.021,6,0,0,1
1000,2,-0.123,-0.02,6,0,0,1
1000,2,-0.123,-0.019,6,0,0,1
1000,2,-0.123,-0.018,6,0,0,1
1000,2,-0.123,-0.017,6,0,0,1
1000,2,-0.123,-0.016,6,0,0,1
1000,2,-0.123,-0.015,6,0,0,1
1000,2,-0.123,-0.014,6,0,0,1
1000,2,-0.123,-0.013,6,0,0,1
1000,2,-0.123,-0.012,6,0,0,1
1000,2,-0.123,-0.011,6,0,0,1
1000,2,-0.123,-0.01,6,0,0,1
1000,2,-0.123,-0.00900000000000001,6,0,0,1
1000,2,-0.123,-0.00800000000000001,6,0,0,1
1000,2,-0.123,-0.00700000000000001,6,0,0,1
1000,2,-0.123,-0.00600000000000001,6,0,0,1
1000,2,-0.123,-0.005,6,0,0,1
1000,2,-0.123,-0.004,6,0,0,1
1000,2,-0.123,-0.003,6,0,0,1
1000,2,-0.123,-0.002,6,0,0,1
1000,2,-0.123,-0.001,6,0,0,1
1000,2,-0.123,0,6,0,0,1
1000,2,-0.123,0.001,6,0,0,1
1000,2,-0.123,0.002,6,0,0,1
1000,2,-0.123,0.003,6,0,0,1
1000,2,-0.123,0.004,6,0,0,1
1000,2,-0.123,0.005,6,0,0,1
1000,2,-0.123,0.00600000000000001,6,0,0,1
1000,2,-0.123,0.00700000000000001,6,0,0,1
1000,2,-0.123,0.00800000000000001,6,0,0,1
1000,2,-0.123,0.00900000000000001,6,0,0,1
1000,2,-0.123,0.01,6,0,0,1
1000,2,-0.123,0.011,6,0,0,1
1000,2,-0.123,0.012,6,0,0,1
1000,2,-0.123,0.013,6,0,0,1
1000,2,-0.123,0.014,6,0,0,1
1000,2,-0.123,0.015,6,0,0,1
1000,2,-0.123,0.016,6,0,0,1
1000,2,-0.123,0.017,6,0,0,1
1000,2,-0.123,0.018,6,0,0,1
1000,2,-0.123,0.019,6,0,0,1
1000,2,-0.123,0.02,6,0,0,1
1000,2,-0.123,0.021,6,0,0,1
1000,2,-0.123,0.022,6,0,0,1
1000,2,-0.123,0.023,6,0,0,1
1000,2,-0.123,0.024,6,0,0,1
1000,2,-0.123,0.025,6,0,0,1
1000,2,-0.123,0.026,6,0,0,1
1000,2,-0.123,0.027,6,0,0,1
1000,2,-0.123,0.028,6,0,0,1
1000,2,-0.123,0.029,6,0,0,1
1000,2,-0.122,-0.054,6,0,0,1
1000,2,-0.122,-0.053,6,0,0,1
1000,2,-0.122,-0.052,6,0,0,1
1000,2,-0.122,-0.051,6,0,0,1
1000,2,-0.122,-0.05,6,0,0,1
1000,2,-0.122,-0.049,6,0,0,1
1000,2,-0.122,-0.048,6,0,0,1
1000,2,-0.122,-0.047,6,0,0,1
1000,2,-0.122,-0.046,6,0,0,1
1000,2,-0.122,-0.045,6,0,0,1
1000,2,-0.122,-0.044,6,0,0,1
1000,2,-0.122,-0.043,6,0,0,1
1000,2,-0.122,-0.042,6,0,0,1
1000,2,-0.122,-0.041,6,0,0,1
1000,2,-0.122,-0.04,6,0,0,1
1000,2,-0.122,-0.039,6,0,0,1
1000,2,-0.122,-0.038,6,0,0,1
1000,2,-0.122,-0.037,6,0,0,1
1000,2,-0.122,-0.036,6,0,0,1
1000,2,-0.122,-0.035,6,0,0,1
1000,2,-0.122,-0.034,6,0,0,1
1000,2,-0.122,-0.033,6,0,0,1
1000,2,-0.122,-0.032,6,0,0,1
1000,2,-0.122,-0.031,6,0,0,1
1000,2,-0.122,-0.03,6,0,0,1
1000,2,-0.122,-0.029,6,0,0,1
1000,2,-0.122,-0.028,6,0,0,1
1000,2,-0.122,-0.027,6,0,0,1
1000,2,-0.122,-0.026,6,0,0,1
1000,2,-0.122,-0.025,6,0,0,1
1000,2,-0.122,-0.024,6,0,0,1
1000,2,-0.122,-0.023,6,0,0,1
1000,2,-0.122,-0.022,6,0,0,1
1000,2,-0.122,-0.021,6,0,0,1
1000,2,-0.122,-0.02,6,0,0,1
1000,2,-0.122,-0.019,6,0,0,1
1000,2,-0.122,-0.018,6,0,0,1
1000,2,-0.122,-0.017,6,0,0,1
1000,2,-0.122,-0.016,6,0,0,1
1000,2,-0.122,-0.015,6,0,0,1
1000,2,-0.122,-0.014,6,0,0,1
1000,2,-0.122,-0.013,6,0,0,1
1000,2,-0.122,-0.012,6,0,0,1
1000,2,-0.122,-0.011,6,0,0,1
1000,2,-0.122,-0.01,6,0,0,1
1000,2,-0.122,-0.00900000000000001,6,0,0,1
1000,2,-0.122,-0.00800000000000001,6,0,0,1
1000,2,-0.122,-0.00700000000000001,6,0,0,1
1000,2,-0.122,-0.00600000000000001,6,0,0,1
1000,2,-0.122,-0.005,6,0,0,1
1000,2,-0.122,-0.004,6,0,0,1
1000,2,-0.122,-0.003,6,0,0,1
1000,2,-0.122,-0.002,6,0,0,1
1000,2,-0.122,-0.001,6,0,0,1
1000,2,-0.122,0,6,0,0,1
1000,2,-0.122,0.001,6,0,0,1
1000,2,-0.122,0.002,6,0,0,1
1000,2,-0.122,0.003,6,0,0,1
1000,2,-0.122,0.004,6,0,0,1
1000,2,-0.122,0.005,6,0,0,1
1000,2,-0.122,0.00600000000000001,6,0,0,1
1000,2,-0.122,0.00700000000000001,6,0,0,1
1000,2,-0.122,0.00800000000000001,6,0,0,1
1000,2,-0.122,0.00900000000000001,6,0,0,1
1000,2,-0.122,0.01,6,0,0,1
1000,2,-0.122,0.011,6,0,0,1
1000,2,-0.122,0.012,6,0,0,1
1000,2,-0.122,0.013,6,0,0,1
1000,2,-0.122,0.014,6,0,0,1
1000,2,-0.122,0.015,6,0,0,1
1000,2,-0.122,0.016,6,0,0,1
1000,2,-0.122,0.017,6,0,0,1
1000,2,-0.122,0.018,6,0,0,1
